"ITTER107","Territorio","TIPO_DATO_VIAGGI","Tipo Dato","ISO","Destinazione","TIPO_VIAGGIO2","Tipo di viaggio","SEXISTAT1","Sesso","ETA1","Classe di età","CONDIZIONE_DICH","Condizione professionale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2002-Q1","T1-2002",25.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2002-Q4","T4-2002",23.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2002-Q3","T3-2002",57.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2003-Q1","T1-2003",27.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2003-Q2","T2-2003",33,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2003-Q4","T4-2003",20,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2003-Q3","T3-2003",55.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2004-Q2","T2-2004",31.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2004-Q1","T1-2004",26.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2004-Q4","T4-2004",23.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2004-Q3","T3-2004",56.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2005-Q1","T1-2005",28.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2005-Q2","T2-2005",36,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2005-Q4","T4-2005",24.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2005-Q3","T3-2005",58.8,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2006-Q2","T2-2006",31.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2006-Q1","T1-2006",29.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2006-Q4","T4-2006",25.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2006-Q3","T3-2006",59.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2007-Q1","T1-2007",28,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2007-Q2","T2-2007",37.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2007-Q4","T4-2007",26.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2007-Q3","T3-2007",59.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2008-Q2","T2-2008",35.8,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2008-Q1","T1-2008",32.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2008-Q4","T4-2008",32.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2008-Q3","T3-2008",62.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2009-Q1","T1-2009",26.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2009-Q2","T2-2009",36.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2009-Q4","T4-2009",26.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2009-Q3","T3-2009",58.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2010-Q2","T2-2010",32.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2010-Q1","T1-2010",31.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2010-Q4","T4-2010",23.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2010-Q3","T3-2010",59.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2011-Q1","T1-2011",26.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2011-Q2","T2-2011",26.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2011-Q4","T4-2011",21.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2011-Q3","T3-2011",53.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2012-Q2","T2-2012",30.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2012-Q1","T1-2012",20.5,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2012-Q4","T4-2012",21.8,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2012-Q3","T3-2012",52.8,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2013-Q1","T1-2013",18.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2013-Q2","T2-2013",23,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2013-Q4","T4-2013",19.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1","occupato","2013-Q3","T3-2013",51.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","1998-Q2","T2-1998",43.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","1998-Q1","T1-1998",38.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","1998-Q4","T4-1998",35.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","1998-Q3","T3-1998",64.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","1999-Q1","T1-1999",43.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","1999-Q2","T2-1999",41.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","1999-Q4","T4-1999",36.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","1999-Q3","T3-1999",64.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2000-Q2","T2-2000",40.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2000-Q1","T1-2000",43.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2000-Q4","T4-2000",43.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2000-Q3","T3-2000",67.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2001-Q1","T1-2001",41.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2001-Q2","T2-2001",39.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2001-Q4","T4-2001",41.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2001-Q3","T3-2001",66.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2002-Q2","T2-2002",46.8,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2002-Q1","T1-2002",41.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2002-Q4","T4-2002",34.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2002-Q3","T3-2002",70.5,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2003-Q1","T1-2003",41,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2003-Q2","T2-2003",48.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2003-Q4","T4-2003",35.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2003-Q3","T3-2003",68.8,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2004-Q2","T2-2004",47,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2004-Q1","T1-2004",47.5,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2004-Q4","T4-2004",38.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2004-Q3","T3-2004",68.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2005-Q1","T1-2005",37.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2005-Q2","T2-2005",52.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2005-Q4","T4-2005",39.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2005-Q3","T3-2005",75,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2006-Q2","T2-2006",53.5,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2006-Q1","T1-2006",54.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2006-Q4","T4-2006",43.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2006-Q3","T3-2006",78.5,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","Y_GE15","15 anni e più","1A","dirigenti, imprenditori, liberi professionisti","2007-Q1","T1-2007",49.4,,
