"ITTER107","Territorio","TIPO_DATO_VIAGGI","Tipo Dato","ISO","Destinazione","TIPO_VIAGGIO2","Tipo di viaggio","SEXISTAT1","Sesso","ETA1","Classe di età","CONDIZIONE_DICH","Condizione professionale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2001-Q4","T4-2001",19,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2001-Q3","T3-2001",52.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2002-Q2","T2-2002",27.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2002-Q1","T1-2002",20.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2002-Q4","T4-2002",18.5,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2002-Q3","T3-2002",54.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2003-Q1","T1-2003",21.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2003-Q2","T2-2003",28.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2003-Q4","T4-2003",15,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2003-Q3","T3-2003",54.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2004-Q2","T2-2004",25.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2004-Q1","T1-2004",21.8,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2004-Q4","T4-2004",18.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2004-Q3","T3-2004",54.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2005-Q1","T1-2005",25,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2005-Q2","T2-2005",30.5,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2005-Q4","T4-2005",18.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2005-Q3","T3-2005",56.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2006-Q2","T2-2006",27.8,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2006-Q1","T1-2006",24.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2006-Q4","T4-2006",20.8,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2006-Q3","T3-2006",57.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2007-Q1","T1-2007",23.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2007-Q2","T2-2007",32.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2007-Q4","T4-2007",21.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2007-Q3","T3-2007",57.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2008-Q2","T2-2008",32.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2008-Q1","T1-2008",28.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2008-Q4","T4-2008",26.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2008-Q3","T3-2008",60.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2009-Q1","T1-2009",22,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2009-Q2","T2-2009",31.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2009-Q4","T4-2009",21.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2009-Q3","T3-2009",57.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2010-Q2","T2-2010",28.5,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2010-Q1","T1-2010",26.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2010-Q4","T4-2010",19.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2010-Q3","T3-2010",57.8,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2011-Q1","T1-2011",22.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2011-Q2","T2-2011",22.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2011-Q4","T4-2011",17.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2011-Q3","T3-2011",52.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2012-Q2","T2-2012",26.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2012-Q1","T1-2012",17.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2012-Q4","T4-2012",18,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2012-Q3","T3-2012",51.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2013-Q1","T1-2013",16.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2013-Q2","T2-2013",21.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2013-Q4","T4-2013",15.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOL","viaggio di vacanza","9","totale","Y_GE15","15 anni e più","1","occupato","2013-Q3","T3-2013",50.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","1998-Q2","T2-1998",14,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","1998-Q1","T1-1998",13.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","1998-Q4","T4-1998",11.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","1998-Q3","T3-1998",15.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","1999-Q1","T1-1999",10.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","1999-Q2","T2-1999",15.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","1999-Q4","T4-1999",12,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","1999-Q3","T3-1999",12.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2000-Q2","T2-2000",16,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2000-Q1","T1-2000",11.5,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2000-Q4","T4-2000",10.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2000-Q3","T3-2000",12.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2001-Q1","T1-2001",12.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2001-Q2","T2-2001",16.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2001-Q4","T4-2001",13.2,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2001-Q3","T3-2001",11.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2002-Q2","T2-2002",15.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2002-Q1","T1-2002",13,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2002-Q4","T4-2002",11.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2002-Q3","T3-2002",14,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2003-Q1","T1-2003",12.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2003-Q2","T2-2003",17,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2003-Q4","T4-2003",10.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2003-Q3","T3-2003",13.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2004-Q2","T2-2004",15.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2004-Q1","T1-2004",12,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2004-Q4","T4-2004",12.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2004-Q3","T3-2004",14.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2005-Q1","T1-2005",14.8,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2005-Q2","T2-2005",20.4,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2005-Q4","T4-2005",13.3,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2005-Q3","T3-2005",14.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2006-Q2","T2-2006",17.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2006-Q1","T1-2006",16.1,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2006-Q4","T4-2006",14.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2006-Q3","T3-2006",17.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2007-Q1","T1-2007",14.7,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2007-Q2","T2-2007",20.8,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2007-Q4","T4-2007",14.6,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2007-Q3","T3-2007",18.5,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2008-Q2","T2-2008",22.9,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2008-Q1","T1-2008",18.5,,
"IT","Italia","DEM_PTOUR_PERC2","persone che hanno viaggiato - valori per 100 abitanti con le stesse caratteristiche","TOTAL","Totale","HOLS","vacanza breve (1-3 notti)","9","totale","Y_GE15","15 anni e più","1","occupato","2008-Q4","T4-2008",19.8,,
